"fips","population","county","state_abbrev","state:county"
"22085","23977","Sabine","LA","LA:Sabine"
"22087","45688","St. Bernard","LA","LA:St. Bernard"
"22089","52923","St. Charles","LA","LA:St. Charles"
"22091","10512","St. Helena","LA","LA:St. Helena"
"22093","21557","St. James","LA","LA:St. James"
"22095","43631","St. John the Baptist","LA","LA:St. John the Baptist"
"22097","83883","St. Landry","LA","LA:St. Landry"
"22099","54007","St. Martin","LA","LA:St. Martin"
"22101","52093","St. Mary","LA","LA:St. Mary"
"22103","253602","St. Tammany","LA","LA:St. Tammany"
"22105","130710","Tangipahoa","LA","LA:Tangipahoa"
"22107","4597","Tensas","LA","LA:Tensas"
"22109","113220","Terrebonne","LA","LA:Terrebonne"
"22111","22487","Union","LA","LA:Union"
"22113","60205","Vermilion","LA","LA:Vermilion"
"22115","50569","Vernon","LA","LA:Vernon"
"22117","46310","Washington","LA","LA:Washington"
"22119","39710","Webster","LA","LA:Webster"
"22121","25795","West Baton Rouge","LA","LA:West Baton Rouge"
"22123","11114","West Carroll","LA","LA:West Carroll"
"22125","15344","West Feliciana","LA","LA:West Feliciana"
"22127","14376","Winn","LA","LA:Winn"
"23001","107319","Androscoggin","ME","ME:Androscoggin"
"23003","67959","Aroostook","ME","ME:Aroostook"
"23005","292041","Cumberland","ME","ME:Cumberland"
"23007","30001","Franklin","ME","ME:Franklin"
"23009","54419","Hancock","ME","ME:Hancock"
"23011","120569","Kennebec","ME","ME:Kennebec"
"23013","39744","Knox","ME","ME:Knox"
"23015","34216","Lincoln","ME","ME:Lincoln"
"23017","57217","Oxford","ME","ME:Oxford"
"23019","151806","Penobscot","ME","ME:Penobscot"
"23021","16843","Piscataquis","ME","ME:Piscataquis"
"23023","35273","Sagadahoc","ME","ME:Sagadahoc"
"23025","50915","Somerset","ME","ME:Somerset"
"23027","39364","Waldo","ME","ME:Waldo"
"23029","31450","Washington","ME","ME:Washington"
"23031","202343","York","ME","ME:York"
"24001","72130","Allegany","MD","MD:Allegany"
"24003","568346","Anne Arundel","MD","MD:Anne Arundel"
"24005","831026","Baltimore","MD","MD:Baltimore"
"24009","91251","Calvert","MD","MD:Calvert"
"24011","32850","Caroline","MD","MD:Caroline"
"24013","167656","Carroll","MD","MD:Carroll"
"24015","102603","Cecil","MD","MD:Cecil"
"24017","157705","Charles","MD","MD:Charles"
"24019","32258","Dorchester","MD","MD:Dorchester"
"24021","247591","Frederick","MD","MD:Frederick"
"24023","29425","Garrett","MD","MD:Garrett"
"24025","251032","Harford","MD","MD:Harford"
"24027","317233","Howard","MD","MD:Howard"
"24029","19730","Kent","MD","MD:Kent"
"24031","1043863","Montgomery","MD","MD:Montgomery"
"24033","908049","Prince George's","MD","MD:Prince George's"
"24035","48929","Queen Anne's","MD","MD:Queen Anne's"
"24037","112587","St. Mary's","MD","MD:St. Mary's"
"24039","25928","Somerset","MD","MD:Somerset"
"24041","37278","Talbot","MD","MD:Talbot"
"24043","150292","Washington","MD","MD:Washington"
"24045","102577","Wicomico","MD","MD:Wicomico"
"24047","51444","Worcester","MD","MD:Worcester"
"24510","614664","Baltimore City","MD","MD:Baltimore City"
"25001","214276","Barnstable","MA","MA:Barnstable"
"25003","126903","Berkshire","MA","MA:Berkshire"
"25005","558324","Bristol","MA","MA:Bristol"
"25007","17246","Dukes","MA","MA:Dukes"
"25009","779018","Essex","MA","MA:Essex"
"25011","70382","Franklin","MA","MA:Franklin"
"25013","468467","Hampden","MA","MA:Hampden"
"25015","161816","Hampshire","MA","MA:Hampshire"
"25017","1589774","Middlesex","MA","MA:Middlesex"
"25019","11008","Nantucket","MA","MA:Nantucket"
"25021","697181","Norfolk","MA","MA:Norfolk"
"25023","513565","Plymouth","MA","MA:Plymouth"
"25025","784230","Suffolk","MA","MA:Suffolk"
"25027","819589","Worcester","MA","MA:Worcester"
"26001","10352","Alcona","MI","MI:Alcona"
"26003","9219","Alger","MI","MI:Alger"
"26005","115548","Allegan","MI","MI:Allegan"
"26007","28704","Alpena","MI","MI:Alpena"
"26009","23144","Antrim","MI","MI:Antrim"
"26011","15122","Arenac","MI","MI:Arenac"
"26013","8503","Baraga","MI","MI:Baraga"
"26015","59702","Barry","MI","MI:Barry"
"26017","104747","Bay","MI","MI:Bay"
"26019","17572","Benzie","MI","MI:Benzie"
"26021","154010","Berrien","MI","MI:Berrien"
"26023","43427","Branch","MI","MI:Branch"
"26025","134386","Calhoun","MI","MI:Calhoun"
"26027","51599","Cass","MI","MI:Cass"
"26029","26174","Charlevoix","MI","MI:Charlevoix"
"26031","25401","Cheboygan","MI","MI:Cheboygan"
"26033","37724","Chippewa","MI","MI:Chippewa"
"26035","30358","Clare","MI","MI:Clare"
"26037","77888","Clinton","MI","MI:Clinton"
"26039","13744","Crawford","MI","MI:Crawford"
"26041","36202","Delta","MI","MI:Delta"
"26043","25535","Dickinson","MI","MI:Dickinson"
"26045","109160","Eaton","MI","MI:Eaton"
"26047","33182","Emmet","MI","MI:Emmet"
"26049","408615","Genesee","MI","MI:Genesee"
"26051","25122","Gladwin","MI","MI:Gladwin"
"26053","15243","Gogebic","MI","MI:Gogebic"
"26055","92084","Grand Traverse","MI","MI:Grand Traverse"
"26057","41202","Gratiot","MI","MI:Gratiot"
"26059","45774","Hillsdale","MI","MI:Hillsdale"
"26061","36555","Houghton","MI","MI:Houghton"
"26063","31481","Huron","MI","MI:Huron"
"26065","288051","Ingham","MI","MI:Ingham"
"26067","64232","Ionia","MI","MI:Ionia"
"26069","25327","Iosco","MI","MI:Iosco"
"26071","11195","Iron","MI","MI:Iron"
"26073","71282","Isabella","MI","MI:Isabella"
"26075","158460","Jackson","MI","MI:Jackson"
"26077","261654","Kalamazoo","MI","MI:Kalamazoo"
"26079","17263","Kalkaska","MI","MI:Kalkaska"
"26081","642173","Kent","MI","MI:Kent"
"26083","2199","Keweenaw","MI","MI:Keweenaw"
"26085","11496","Lake","MI","MI:Lake"
"26087","88340","Lapeer","MI","MI:Lapeer"
"26089","21765","Leelanau","MI","MI:Leelanau"
"26091","98504","Lenawee","MI","MI:Lenawee"
"26093","188624","Livingston","MI","MI:Livingston"
"26095","6358","Luce","MI","MI:Luce"
"26097","10820","Mackinac","MI","MI:Mackinac"
"26099","867730","Macomb","MI","MI:Macomb"
"26101","24373","Manistee","MI","MI:Manistee"
"26103","66435","Marquette","MI","MI:Marquette"
"26105","28876","Mason","MI","MI:Mason"
"26107","43221","Mecosta","MI","MI:Mecosta"
"26109","23281","Menominee","MI","MI:Menominee"
"26111","83462","Midland","MI","MI:Midland"
"26113","15102","Missaukee","MI","MI:Missaukee"
"26115","149208","Monroe","MI","MI:Monroe"
"26117","62974","Montcalm","MI","MI:Montcalm"
"26119","9173","Montmorency","MI","MI:Montmorency"
"26121","173408","Muskegon","MI","MI:Muskegon"
"26123","47938","Newaygo","MI","MI:Newaygo"
"26125","1243970","Oakland","MI","MI:Oakland"
"26127","26027","Oceana","MI","MI:Oceana"
"26129","20904","Ogemaw","MI","MI:Ogemaw"
"26131","5911","Ontonagon","MI","MI:Ontonagon"
"26133","23110","Osceola","MI","MI:Osceola"
"26135","8264","Oscoda","MI","MI:Oscoda"
"26137","24470","Otsego","MI","MI:Otsego"
"26139","282250","Ottawa","MI","MI:Ottawa"
"26141","12762","Presque Isle","MI","MI:Presque Isle"
"26143","23700","Roscommon","MI","MI:Roscommon"
"26145","192326","Saginaw","MI","MI:Saginaw"
"26147","159587","St. Clair","MI","MI:St. Clair"
"26149","60853","St. Joseph","MI","MI:St. Joseph"
"26151","41409","Sanilac","MI","MI:Sanilac"
"26153","8001","Schoolcraft","MI","MI:Schoolcraft"
"26155","68554","Shiawassee","MI","MI:Shiawassee"
"26157","53338","Tuscola","MI","MI:Tuscola"
"26159","75223","Van Buren","MI","MI:Van Buren"
"26161","364709","Washtenaw","MI","MI:Washtenaw"
"26163","1749366","Wayne","MI","MI:Wayne"
"26165","33163","Wexford","MI","MI:Wexford"
"27001","15583","Aitkin","MN","MN:Aitkin"
"27003","345957","Anoka","MN","MN:Anoka"
"27005","33734","Becker","MN","MN:Becker"
"27007","46106","Beltrami","MN","MN:Beltrami"
"27009","39992","Benton","MN","MN:Benton"
"27011","5050","Big Stone","MN","MN:Big Stone"
"27013","66441","Blue Earth","MN","MN:Blue Earth"
"27015","25331","Brown","MN","MN:Brown"
"27017","35738","Carlton","MN","MN:Carlton"
"27019","100262","Carver","MN","MN:Carver"
"27021","28993","Cass","MN","MN:Cass"
"27023","12133","Chippewa","MN","MN:Chippewa"
"27025","54748","Chisago","MN","MN:Chisago"
"27027","62875","Clay","MN","MN:Clay"
"27029","8827","Clearwater","MN","MN:Clearwater"
"27031","5286","Cook","MN","MN:Cook"
"27033","11470","Cottonwood","MN","MN:Cottonwood"
"27035","63940","Crow Wing","MN","MN:Crow Wing"
"27037","417486","Dakota","MN","MN:Dakota"
"27039","20506","Dodge","MN","MN:Dodge"
"27041","37456","Douglas","MN","MN:Douglas"
"27043","13935","Faribault","MN","MN:Faribault"
"27045","21003","Fillmore","MN","MN:Fillmore"
"27047","30446","Freeborn","MN","MN:Freeborn"
"27049","46676","Goodhue","MN","MN:Goodhue"
"27051","5956","Grant","MN","MN:Grant"
"27053","1232483","Hennepin","MN","MN:Hennepin"
"27055","18814","Houston","MN","MN:Houston"
"27057","20718","Hubbard","MN","MN:Hubbard"
"27059","39025","Isanti","MN","MN:Isanti"
"27061","45242","Itasca","MN","MN:Itasca"
"27063","9944","Jackson","MN","MN:Jackson"
"27065","15830","Kanabec","MN","MN:Kanabec"
"27067","42495","Kandiyohi","MN","MN:Kandiyohi"
"27069","4333","Kittson","MN","MN:Kittson"
"27071","12628","Koochiching","MN","MN:Koochiching"
"27073","6715","Lac qui Parle","MN","MN:Lac qui Parle"
"27075","10625","Lake","MN","MN:Lake"
"27077","3814","Lake of the Woods","MN","MN:Lake of the Woods"
"27079","27591","Le Sueur","MN","MN:Le Sueur"
"27081","5783","Lincoln","MN","MN:Lincoln"
"27083","25699","Lyon","MN","MN:Lyon"
"27085","35842","McLeod","MN","MN:McLeod"
"27087","5465","Mahnomen","MN","MN:Mahnomen"
"27089","9324","Marshall","MN","MN:Marshall"
"27091","19829","Martin","MN","MN:Martin"
"27093","23110","Meeker","MN","MN:Meeker"
"27095","25866","Mille Lacs","MN","MN:Mille Lacs"
"27097","32821","Morrison","MN","MN:Morrison"
"27099","39163","Mower","MN","MN:Mower"
"27101","8329","Murray","MN","MN:Murray"
"27103","33575","Nicollet","MN","MN:Nicollet"
"27105","21848","Nobles","MN","MN:Nobles"
"27107","6579","Norman","MN","MN:Norman"
"27109","153102","Olmsted","MN","MN:Olmsted"
"27111","58085","Otter Tail","MN","MN:Otter Tail"
"27113","14235","Pennington","MN","MN:Pennington"
"27115","28874","Pine","MN","MN:Pine"
"27117","9202","Pipestone","MN","MN:Pipestone"
"27119","31660","Polk","MN","MN:Polk"
"27121","11049","Pope","MN","MN:Pope"
"27123","540649","Ramsey","MN","MN:Ramsey"
"27125","4007","Red Lake","MN","MN:Red Lake"
"27127","15263","Redwood","MN","MN:Redwood"
"27129","14660","Renville","MN","MN:Renville"
"27131","65622","Rice","MN","MN:Rice"
"27133","9564","Rock","MN","MN:Rock"
"27135","15626","Roseau","MN","MN:Roseau"
"27137","199980","St. Louis","MN","MN:St. Louis"
"27139","143680","Scott","MN","MN:Scott"
"27141","93528","Sherburne","MN","MN:Sherburne"
"27143","14827","Sibley","MN","MN:Sibley"
"27145","155652","Stearns","MN","MN:Stearns"
"27147","36805","Steele","MN","MN:Steele"
"27149","9693","Stevens","MN","MN:Stevens"
"27151","9419","Swift","MN","MN:Swift"
"27153","24233","Todd","MN","MN:Todd"
"27155","3356","Traverse","MN","MN:Traverse"
"27157","21273","Wabasha","MN","MN:Wabasha"
"27159","13761","Wadena","MN","MN:Wadena"
"27161","18911","Waseca","MN","MN:Waseca"
"27163","253117","Washington","MN","MN:Washington"
"27165","10908","Watonwan","MN","MN:Watonwan"
"27167","6358","Wilkin","MN","MN:Wilkin"
"27169","50948","Winona","MN","MN:Winona"
"27171","132550","Wright","MN","MN:Wright"
"27173","9935","Yellow Medicine","MN","MN:Yellow Medicine"
"28001","31248","Adams","MS","MS:Adams"
"28003","37304","Alcorn","MS","MS:Alcorn"
"28005","12458","Amite","MS","MS:Amite"
"28007","18934","Attala","MS","MS:Attala"
"28009","8264","Benton","MS","MS:Benton"
"28011","32737","Bolivar","MS","MS:Bolivar"
"28013","14610","Calhoun","MS","MS:Calhoun"
"28015","10255","Carroll","MS","MS:Carroll"
"28017","17246","Chickasaw","MS","MS:Chickasaw"
"28019","8242","Choctaw","MS","MS:Choctaw"
"28021","9139","Claiborne","MS","MS:Claiborne"
"28023","15888","Clarke","MS","MS:Clarke"
"28025","19850","Clay","MS","MS:Clay"
"28027","23809","Coahoma","MS","MS:Coahoma"
"28029","28482","Copiah","MS","MS:Copiah"
"28031","19569","Covington","MS","MS:Covington"
"28033","175611","DeSoto","MS","MS:DeSoto"
"28035","75979","Forrest","MS","MS:Forrest"
"28037","7782","Franklin","MS","MS:Franklin"
"28039","23695","George","MS","MS:George"
"28041","13408","Greene","MS","MS:Greene"
"28043","21275","Grenada","MS","MS:Grenada"
"28045","46791","Hancock","MS","MS:Hancock"
"28047","203234","Harrison","MS","MS:Harrison"
"28049","241229","Hinds","MS","MS:Hinds"
"28051","17999","Holmes","MS","MS:Holmes"
"28053","8513","Humphreys","MS","MS:Humphreys"
"28055","1294","Issaquena","MS","MS:Issaquena"
"28057","23529","Itawamba","MS","MS:Itawamba"
"28059","141241","Jackson","MS","MS:Jackson"
"28061","16578","Jasper","MS","MS:Jasper"
"28063","7297","Jefferson","MS","MS:Jefferson"
"28065","11385","Jefferson Davis","MS","MS:Jefferson Davis"
"28067","67953","Jones","MS","MS:Jones"
"28069","9896","Kemper","MS","MS:Kemper"
"28071","53796","Lafayette","MS","MS:Lafayette"
"28073","60914","Lamar","MS","MS:Lamar"
"28075","77755","Lauderdale","MS","MS:Lauderdale"
"28077","12749","Lawrence","MS","MS:Lawrence"
"28079","22620","Leake","MS","MS:Leake"
"28081","85381","Lee","MS","MS:Lee"
"28083","29856","Leflore","MS","MS:Leflore"
"28085","34523","Lincoln","MS","MS:Lincoln"
"28087","59602","Lowndes","MS","MS:Lowndes"
"28089","105114","Madison","MS","MS:Madison"
"28091","25251","Marion","MS","MS:Marion"
"28093","35801","Marshall","MS","MS:Marshall"
"28095","35873","Monroe","MS","MS:Monroe"
"28097","10187","Montgomery","MS","MS:Montgomery"
"28099","29403","Neshoba","MS","MS:Neshoba"
"28101","21558","Newton","MS","MS:Newton"
"28103","11038","Noxubee","MS","MS:Noxubee"
"28105","49833","Oktibbeha","MS","MS:Oktibbeha"
"28107","34164","Panola","MS","MS:Panola"
"28109","55310","Pearl River","MS","MS:Pearl River"
"28111","12245","Perry","MS","MS:Perry"
"28113","39667","Pike","MS","MS:Pike"
"28115","31550","Pontotoc","MS","MS:Pontotoc"
"28117","25256","Prentiss","MS","MS:Prentiss"
"28119","7349","Quitman","MS","MS:Quitman"
"28121","150228","Rankin","MS","MS:Rankin"
"28123","28207","Scott","MS","MS:Scott"
"28125","4552","Sharkey","MS","MS:Sharkey"
"28127","26912","Simpson","MS","MS:Simpson"
"28129","15909","Smith","MS","MS:Smith"
"28131","18012","Stone","MS","MS:Stone"
"28133","26407","Sunflower","MS","MS:Sunflower"
"28135","14394","Tallahatchie","MS","MS:Tallahatchie"
"28137","28201","Tate","MS","MS:Tate"
"28139","22190","Tippah","MS","MS:Tippah"
"28141","19491","Tishomingo","MS","MS:Tishomingo"
"28143","10234","Tunica","MS","MS:Tunica"
"28145","28311","Union","MS","MS:Union"
"28147","14599","Walthall","MS","MS:Walthall"
"28149","47140","Warren","MS","MS:Warren"
"28151","47231","Washington","MS","MS:Washington"
"28153","20480","Wayne","MS","MS:Wayne"
"28155","9767","Webster","MS","MS:Webster"
"28157","9047","Wilkinson","MS","MS:Wilkinson"
"28159","18160","Winston","MS","MS:Winston"
"28161","12471","Yalobusha","MS","MS:Yalobusha"
"28163","27264","Yazoo","MS","MS:Yazoo"
"29001","25359","Adair","MO","MO:Adair"
"29003","17350","Andrew","MO","MO:Andrew"
"29005","5293","Atchison","MO","MO:Atchison"
"29007","26021","Audrain","MO","MO:Audrain"
"29009","35732","Barry","MO","MO:Barry"
"29011","11908","Barton","MO","MO:Barton"
"29013","16417","Bates","MO","MO:Bates"
"29015","18839","Benton","MO","MO:Benton"
"29017","12052","Bollinger","MO","MO:Bollinger"
"29019","176594","Boone","MO","MO:Boone"
"29021","88938","Buchanan","MO","MO:Buchanan"
"29023","42739","Butler","MO","MO:Butler"
"29025","9062","Caldwell","MO","MO:Caldwell"
"29027","45078","Callaway","MO","MO:Callaway"
"29029","44497","Camden","MO","MO:Camden"
"29031","78913","Cape Girardeau","MO","MO:Cape Girardeau"
"29033","8913","Carroll","MO","MO:Carroll"
"29035","6168","Carter","MO","MO:Carter"
"29037","102845","Cass","MO","MO:Cass"
"29039","14016","Cedar","MO","MO:Cedar"
"29041","7516","Chariton","MO","MO:Chariton"
"29043","84401","Christian","MO","MO:Christian"
"29045","6723","Clark","MO","MO:Clark"
"29047","239085","Clay","MO","MO:Clay"
"29049","20610","Clinton","MO","MO:Clinton"
"29051","76631","Cole","MO","MO:Cole"
"29053","17712","Cooper","MO","MO:Cooper"
"29055","24302","Crawford","MO","MO:Crawford"
"29057","7631","Dade","MO","MO:Dade"
"29059","16448","Dallas","MO","MO:Dallas"
"29061","8209","Daviess","MO","MO:Daviess"
"29063","12613","DeKalb","MO","MO:DeKalb"
"29065","15387","Dent","MO","MO:Dent"
"29067","13358","Douglas","MO","MO:Douglas"
"29069","30535","Dunklin","MO","MO:Dunklin"
"29071","102838","Franklin","MO","MO:Franklin"
"29073","14808","Gasconade","MO","MO:Gasconade"
"29075","6661","Gentry","MO","MO:Gentry"
"29077","288690","Greene","MO","MO:Greene"
"29079","10165","Grundy","MO","MO:Grundy"
"29081","8556","Harrison","MO","MO:Harrison"
"29083","21594","Henry","MO","MO:Henry"
"29085","9269","Hickory","MO","MO:Hickory"
"29087","4448","Holt","MO","MO:Holt"
"29089","10058","Howard","MO","MO:Howard"
"29091","40210","Howell","MO","MO:Howell"
"29093","10022","Iron","MO","MO:Iron"
"29095","691801","Jackson","MO","MO:Jackson"
"29097","119111","Jasper","MO","MO:Jasper"
"29099","224226","Jefferson","MO","MO:Jefferson"
"29101","53942","Johnson","MO","MO:Johnson"
"29103","3934","Knox","MO","MO:Knox"
"29105","35490","Laclede","MO","MO:Laclede"
"29107","32618","Lafayette","MO","MO:Lafayette"
"29109","38381","Lawrence","MO","MO:Lawrence"
"29111","10134","Lewis","MO","MO:Lewis"
"29113","55267","Lincoln","MO","MO:Lincoln"
"29115","12164","Linn","MO","MO:Linn"
"29117","15235","Livingston","MO","MO:Livingston"
"29119","22620","McDonald","MO","MO:McDonald"
"29121","15170","Macon","MO","MO:Macon"
"29123","12443","Madison","MO","MO:Madison"
"29125","8858","Maries","MO","MO:Maries"
"29127","28894","Marion","MO","MO:Marion"
"29129","3699","Mercer","MO","MO:Mercer"
"29131","25206","Miller","MO","MO:Miller"
"29133","13799","Mississippi","MO","MO:Mississippi"
"29135","16018","Moniteau","MO","MO:Moniteau"
"29137","8558","Monroe","MO","MO:Monroe"
"29139","11620","Montgomery","MO","MO:Montgomery"
"29141","20213","Morgan","MO","MO:Morgan"
"29143","17915","New Madrid","MO","MO:New Madrid"
"29145","58694","Newton","MO","MO:Newton"
"29147","22670","Nodaway","MO","MO:Nodaway"
"29149","10789","Oregon","MO","MO:Oregon"
"29151","13664","Osage","MO","MO:Osage"
"29153","9237","Ozark","MO","MO:Ozark"
"29155","17073","Pemiscot","MO","MO:Pemiscot"
"29157","19285","Perry","MO","MO:Perry"
"29159","42213","Pettis","MO","MO:Pettis"
"29161","44608","Phelps","MO","MO:Phelps"
"29163","18438","Pike","MO","MO:Pike"
"29165","98309","Platte","MO","MO:Platte"
"29167","31285","Polk","MO","MO:Polk"
"29169","52654","Pulaski","MO","MO:Pulaski"
"29171","4853","Putnam","MO","MO:Putnam"
"29173","10224","Ralls","MO","MO:Ralls"
"29175","24989","Randolph","MO","MO:Randolph"
"29177","22754","Ray","MO","MO:Ray"
"29179","6455","Reynolds","MO","MO:Reynolds"
"29181","13817","Ripley","MO","MO:Ripley"
"29183","390918","St. Charles","MO","MO:St. Charles"
"29185","9272","St. Clair","MO","MO:St. Clair"
"29186","18030","Ste. Genevieve","MO","MO:Ste. Genevieve"
"29187","66627","St. Francois","MO","MO:St. Francois"
"29189","998581","St. Louis","MO","MO:St. Louis"
"29195","22980","Saline","MO","MO:Saline"
"29197","4394","Schuyler","MO","MO:Schuyler"
"29199","4932","Scotland","MO","MO:Scotland"
"29201","38745","Scott","MO","MO:Scott"
"29203","8168","Shannon","MO","MO:Shannon"
"29205","6082","Shelby","MO","MO:Shelby"
"29207","29588","Stoddard","MO","MO:Stoddard"
"29209","31047","Stone","MO","MO:Stone"
"29211","6262","Sullivan","MO","MO:Sullivan"
"29213","54735","Taney","MO","MO:Taney"
"29215","25775","Texas","MO","MO:Texas"
"29217","20723","Vernon","MO","MO:Vernon"
"29219","33802","Warren","MO","MO:Warren"
"29221","24839","Washington","MO","MO:Washington"
"29223","13139","Wayne","MO","MO:Wayne"
"29225","38106","Webster","MO","MO:Webster"
"29229","18286","Wright","MO","MO:Wright"
"29510","311404","St. Louis City","MO","MO:St. Louis City"
"30001","9401","Beaverhead","MT","MT:Beaverhead"
"30003","13343","Big Horn","MT","MT:Big Horn"
"30005","6601","Blaine","MT","MT:Blaine"
"30007","5747","Broadwater","MT","MT:Broadwater"
"30009","10460","Carbon","MT","MT:Carbon"
"30011","1203","Carter","MT","MT:Carter"
"30013","81755","Cascade","MT","MT:Cascade"
"30015","5759","Chouteau","MT","MT:Chouteau"
"30017","11924","Custer","MT","MT:Custer"
"30019","1755","Daniels","MT","MT:Daniels"
"30021","9327","Dawson","MT","MT:Dawson"
"30023","9085","Deer Lodge","MT","MT:Deer Lodge"
"30025","3120","Fallon","MT","MT:Fallon"
"30027","11413","Fergus","MT","MT:Fergus"
"30029","98082","Flathead","MT","MT:Flathead"
"30031","104502","Gallatin","MT","MT:Gallatin"
"30035","13694","Glacier","MT","MT:Glacier"
"30037","831","Golden Valley","MT","MT:Golden Valley"
"30039","3368","Granite","MT","MT:Granite"
"30041","16542","Hill","MT","MT:Hill"
"30043","11853","Jefferson","MT","MT:Jefferson"
"30045","1940","Judith Basin","MT","MT:Judith Basin"
"30047","29758","Lake","MT","MT:Lake"
"30049","67282","Lewis and Clark","MT","MT:Lewis and Clark"
"30051","2409","Liberty","MT","MT:Liberty"
"30053","19259","Lincoln","MT","MT:Lincoln"
"30055","1700","McCone","MT","MT:McCone"
"30057","7924","Madison","MT","MT:Madison"
"30059","1827","Meagher","MT","MT:Meagher"
"30061","4184","Mineral","MT","MT:Mineral"
"30063","116130","Missoula","MT","MT:Missoula"
"30065","4589","Musselshell","MT","MT:Musselshell"
"30067","16114","Park","MT","MT:Park"
"30071","4133","Phillips","MT","MT:Phillips"
"30073","6084","Pondera","MT","MT:Pondera"
"30075","1746","Powder River","MT","MT:Powder River"
"30077","6858","Powell","MT","MT:Powell"
"30079","1182","Prairie","MT","MT:Prairie"
"30081","42088","Ravalli","MT","MT:Ravalli"
"30083","11482","Richland","MT","MT:Richland"
"30085","11305","Roosevelt","MT","MT:Roosevelt"
"30087","9287","Rosebud","MT","MT:Rosebud"
"30089","11534","Sanders","MT","MT:Sanders"
"30091","3648","Sheridan","MT","MT:Sheridan"
"30093","34553","Silver Bow","MT","MT:Silver Bow"
"30095","9406","Stillwater","MT","MT:Stillwater"
"30097","3623","Sweet Grass","MT","MT:Sweet Grass"
"30099","6056","Teton","MT","MT:Teton"
"30101","4977","Toole","MT","MT:Toole"
"30103","692","Treasure","MT","MT:Treasure"
"30105","7539","Valley","MT","MT:Valley"
"30107","2117","Wheatland","MT","MT:Wheatland"
"30111","158437","Yellowstone","MT","MT:Yellowstone"
"31001","31684","Adams","NE","NE:Adams"
"31003","6329","Antelope","NE","NE:Antelope"
"31007","798","Banner","NE","NE:Banner"
"31011","5332","Boone","NE","NE:Boone"
"31013","11194","Box Butte","NE","NE:Box Butte"
"31015","1982","Boyd","NE","NE:Boyd"
"31017","2960","Brown","NE","NE:Brown"
"31019","49383","Buffalo","NE","NE:Buffalo"
"31021","6546","Burt","NE","NE:Burt"
"31023","8052","Butler","NE","NE:Butler"
"31025","25767","Cass","NE","NE:Cass"
"31027","8671","Cedar","NE","NE:Cedar"
"31029","3937","Chase","NE","NE:Chase"
"31031","5832","Cherry","NE","NE:Cherry"
"31033","10051","Cheyenne","NE","NE:Cheyenne"
"31035","6163","Clay","NE","NE:Clay"
"31037","10414","Colfax","NE","NE:Colfax"
"31039","9016","Cuming","NE","NE:Cuming"
"31041","10807","Custer","NE","NE:Custer"
"31043","20465","Dakota","NE","NE:Dakota"
"31045","8979","Dawes","NE","NE:Dawes"
"31047","23640","Dawson","NE","NE:Dawson"
"31049","1873","Deuel","NE","NE:Deuel"
"31051","5762","Dixon","NE","NE:Dixon"
"31053","36757","Dodge","NE","NE:Dodge"
"31055","554995","Douglas","NE","NE:Douglas"
"31057","1831","Dundy","NE","NE:Dundy"
"31059","5720","Fillmore","NE","NE:Fillmore"
"31061","3014","Franklin","NE","NE:Franklin"
"31063","2621","Frontier","NE","NE:Frontier"
"31065","4787","Furnas","NE","NE:Furnas"
"31067","21799","Gage","NE","NE:Gage"
"31069","1930","Garden","NE","NE:Garden"
"31071","2011","Garfield","NE","NE:Garfield"
"31073","1971","Gosper","NE","NE:Gosper"
"31075","641","Grant","NE","NE:Grant"
"31077","2399","Greeley","NE","NE:Greeley"
"31079","61705","Hall","NE","NE:Hall"
"31081","9186","Hamilton","NE","NE:Hamilton"
"31083","3473","Harlan","NE","NE:Harlan"
"31087","2825","Hitchcock","NE","NE:Hitchcock"
"31089","10250","Holt","NE","NE:Holt"
"31093","6429","Howard","NE","NE:Howard"
"31095","7177","Jefferson","NE","NE:Jefferson"
"31097","5171","Johnson","NE","NE:Johnson"
"31099","6552","Kearney","NE","NE:Kearney"
"31101","8018","Keith","NE","NE:Keith"
"31105","3679","Kimball","NE","NE:Kimball"
"31107","8571","Knox","NE","NE:Knox"
"31109","309637","Lancaster","NE","NE:Lancaster"
"31111","35550","Lincoln","NE","NE:Lincoln"
"31115","591","Loup","NE","NE:Loup"
"31119","35015","Madison","NE","NE:Madison"
"31121","7828","Merrick","NE","NE:Merrick"
"31123","4787","Morrill","NE","NE:Morrill"
"31125","3576","Nance","NE","NE:Nance"
"31127","6971","Nemaha","NE","NE:Nemaha"
"31129","4265","Nuckolls","NE","NE:Nuckolls"
"31131","16081","Otoe","NE","NE:Otoe"
"31133","2652","Pawnee","NE","NE:Pawnee"
"31135","2898","Perkins","NE","NE:Perkins"
"31137","9266","Phelps","NE","NE:Phelps"
"31139","7159","Pierce","NE","NE:Pierce"
"31141","32861","Platte","NE","NE:Platte"
"31143","5203","Polk","NE","NE:Polk"
"31145","10722","Red Willow","NE","NE:Red Willow"
"31147","8060","Richardson","NE","NE:Richardson"
"31149","1390","Rock","NE","NE:Rock"
"31151","14331","Saline","NE","NE:Saline"
"31153","179023","Sarpy","NE","NE:Sarpy"
"31155","21038","Saunders","NE","NE:Saunders"
"31157","36422","Scotts Bluff","NE","NE:Scotts Bluff"
"31159","17284","Seward","NE","NE:Seward"
"31161","5234","Sheridan","NE","NE:Sheridan"
"31163","3054","Sherman","NE","NE:Sherman"
"31165","1242","Sioux","NE","NE:Sioux"
